Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2013","2013","1000 US$","421","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2014","2014","1000 US$","370","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2015","2015","1000 US$","284","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2016","2016","1000 US$","267","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2017","2017","1000 US$","261","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2018","2018","1000 US$","254","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2019","2019","1000 US$","252","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2020","2020","1000 US$","214","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2010","2010","1000 US$","48238","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2011","2011","1000 US$","56549","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2012","2012","1000 US$","54433","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2013","2013","1000 US$","59675","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2014","2014","1000 US$","58950","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2015","2015","1000 US$","64318","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2016","2016","1000 US$","66951","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2017","2017","1000 US$","60900","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2018","2018","1000 US$","65637","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2019","2019","1000 US$","64118","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01241.01","String beans","2020","2020","1000 US$","65214","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2010","2010","1000 US$","1188356","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2011","2011","1000 US$","1858768","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2012","2012","1000 US$","1611841","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2013","2013","1000 US$","1442405","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2014","2014","1000 US$","1476088","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2015","2015","1000 US$","1495130","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2016","2016","1000 US$","1515677","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2017","2017","1000 US$","1942738","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2018","2018","1000 US$","1504126","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2019","2019","1000 US$","1290891","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2020","2020","1000 US$","1546181","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2010","2010","1000 US$","120349","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2011","2011","1000 US$","135781","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2012","2012","1000 US$","145296","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2013","2013","1000 US$","151707","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2014","2014","1000 US$","160681","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2015","2015","1000 US$","170837","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2016","2016","1000 US$","167117","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2017","2017","1000 US$","169281","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2018","2018","1000 US$","194837","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2019","2019","1000 US$","214728","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2020","2020","1000 US$","236834","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2010","2010","1000 US$","4730","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2011","2011","1000 US$","4507","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2012","2012","1000 US$","4912","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2013","2013","1000 US$","4433","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2014","2014","1000 US$","3910","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2015","2015","1000 US$","4026","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2016","2016","1000 US$","3714","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2017","2017","1000 US$","3560","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2018","2018","1000 US$","3447","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2019","2019","1000 US$","4067","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2020","2020","1000 US$","4221","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2010","2010","1000 US$","24726","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2011","2011","1000 US$","24003","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2012","2012","1000 US$","24490","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2013","2013","1000 US$","28299","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2014","2014","1000 US$","31134","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2015","2015","1000 US$","35711","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2016","2016","1000 US$","42831","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2017","2017","1000 US$","29077","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2018","2018","1000 US$","35404","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2019","2019","1000 US$","35639","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01550","Taro","2020","2020","1000 US$","46520","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2010","2010","1000 US$","55336","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2011","2011","1000 US$","65380","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2012","2012","1000 US$","62483","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2013","2013","1000 US$","73485","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2014","2014","1000 US$","61914","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2015","2015","1000 US$","72094","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2016","2016","1000 US$","73120","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2017","2017","1000 US$","77527","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2018","2018","1000 US$","107642","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2019","2019","1000 US$","110104","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2020","2020","1000 US$","131794","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2010","2010","1000 US$","68116","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2011","2011","1000 US$","91140","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2012","2012","1000 US$","160338","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2013","2013","1000 US$","126803","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2014","2014","1000 US$","136801","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2015","2015","1000 US$","126864","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2016","2016","1000 US$","127577","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2017","2017","1000 US$","139735","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2018","2018","1000 US$","150268","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2019","2019","1000 US$","190288","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2020","2020","1000 US$","197166","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2010","2010","1000 US$","24047","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2011","2011","1000 US$","25174","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2012","2012","1000 US$","26604","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2013","2013","1000 US$","32282","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2014","2014","1000 US$","32302","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2015","2015","1000 US$","38365","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2016","2016","1000 US$","38324","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2017","2017","1000 US$","36652","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2018","2018","1000 US$","43418","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2019","2019","1000 US$","42631","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01221","Watermelons","2020","2020","1000 US$","44726","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2010","2010","1000 US$","8677","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2011","2011","1000 US$","8528","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2012","2012","1000 US$","8676","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2013","2013","1000 US$","6528","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2014","2014","1000 US$","7720","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2015","2015","1000 US$","9250","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2016","2016","1000 US$","7612","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2017","2017","1000 US$","7792","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2018","2018","1000 US$","7968","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2019","2019","1000 US$","8188","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01540","Yams","2020","2020","1000 US$","10320","E","Estimated value"
